TRACK1 ,TRACK2 50mV,TRACK3,TRACK4,148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,027,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
148,028,060,010,
